sentence,label
"(One hundred [and] eleven) is the natural number following 110 and preceding 112.111 people were killed.111 sites, located in Switzerland (56), Italy (19), Germany (18), France (11), Austria (5 sites), and Slovenia (2) were added to UNESCO World Heritage Site list in 2011.111Some compilations may include Piano Sonata No. 27 in E minor, Op.111 Songs is a project released by Hollerado in 2015.111 SOPS is the military's first unit to operate free-floating balloons in the near space",1
environment.111,0
"South Wacker Drive is a high-rise office building located in Chicago, Illinois..",0
"111 Street also gives residents access to the new LRT stations at Southgate and Century Park.111 Street provides access to Southgate Center, the University of Alberta, the downtown core, and Whyte Avenue.111 Street provides access to the University of Alberta, the downtown core, and Whyte Avenue.111th Brigade was a formation of the British Army during the First World War.111th Reconnaissance Squadron (111 RS)",1
is a unit of the Texas Air National Guard,0
"147th Reconnaissance Wing located at Ellington Field Joint Reserve Base, Houston, Texas.111th Regiment of Foot was an infantry regiment of the British Army from 1761 to 1763.111th Street is a local station on the IRT Flushing Line of the New York City Subway, located at the intersection of 111th Street and Roosevelt Avenue.111th Street",0
"is a station on the IND Fulton Street Line of the New York City Subway, located on Liberty Avenue at 111th Street in Richmond Hill",1
", Queens.111th Street was a local station on the demolished IRT Second Avenue Line.111 trains",0
"pass through the station and 5 of the originates form the station.1,1,1-Tribromoethane is a haloalkane with the chemical formula C2H3Br3.1,1,1-Trifluoro-2-chloroethane, also known as 2-chloro-1,1,1-trifluoroethane or Freon 133a,",0
"is an alkyl halide belonging to the category of chlorofluorocarbons, having chemical formula F3C-CH2-Cl.111 West 57th Street, also known as the Steinway Tower, is a supertall residential project by developers JDS Development Group and Property Markets Group in West Midtown and Hell's Kitchen in Manhattan, New York City.111 which she reached on October 17, 2011.11 (2008), Adams' tenth studio album, peaked at number 80 on the Billboard 200 and became his third number-one album in Canada.11-20-79",1
"is the debut studio album from American R&B artist Mona Lisa, released in June 11, 1996, on Island Records.1120 Cannonia, provisional designation 1928 RV, is a stony Florian asteroid from the inner regions of the asteroid belt,",0
"approximately 10 kilometers in diameter.1120 Denny Way is a complex of two high-rise residential buildings that are under construction in South Lake Union, Seattle, Washington,",0
"United States.1120 Denny Way is being developed by Onni Group, which is also redeveloping the adjacent Seattle Times Building",1
"site.1121 Natascha, provisional designation",0
"1928 RZ, is a background asteroid from the central regions of the asteroid belt,",0
"approximately 14 kilometers in diameter.1,1,2,2,3,3-Hexachloropropane is a compound of chlorine, hydrogen, and carbon.11.22.63",0
"is an American science fiction thriller miniseries based on the book 11/22/63 by Stephen King, and consisting of eight episodes.11/22/63 is a novel by Stephen King about a time traveler who attempts to prevent the assassination of President John F. Kennedy, which occurred on November 22, 1963",0
"(the novel's titular date).11/22/63 won the 2011 Los Angeles Times Book Prize for Best Mystery/Thriller and the 2012 International Thriller Writers Award for Best Novel, and was nominated for the 2012 British Fantasy Award for Best Novel and the 2012 Locus Award for Best Science Fiction",1
"Novel.1,122 candidates contested for the 184 constituencies in the Assembly.1123 Shapleya, provisional designation 1928 ST, is a stony Florian asteroid from the inner regions of the asteroid belt, approximately 11 kilometers in diameter.11264 Claudiomaccone, provisional designation 1979 UC4, is a stony asteroid and binary system from the middle regions of the asteroid belt, approximately 3 kilometers in diameter.1126 compositions were assigned a BWV number in the 20th century.1126 Otero, provisional designation 1929",0
"AC, is a rare-type Florian asteroid from the inner regions of the asteroid belt, approximately 10 kilometers in diameter.1127, 1133",0
(N.D. Cal.,0
"1986), was a United States District Court for the Northern District of California software case, initially important in determining how U.S. copyright law applied to the look and feel presented by a software product.1127 athletes from 9 countries participated in events in 11 sports.1127 Mimi, provisional designation",1
"1929 AJ, is a dark background asteroid from the central regions of the asteroid belt,",0
"approximately 47 kilometers in diameter.11289 municipal council members were elected.1 #129 before being given a larger role in the Weapon X series.112 Air-Sea Rescue Flight was a Royal Australian Air Force unit of World War II.112 Air Surveillance Squadron is a squadron of the Sri Lanka Air Force operating in the reconnaissance role using unmanned aerial vehicles.112 athletes, 79 men and 33 women participated in 11 sports.112 by Moscheles was recorded by the sisters together.112",0
"competitors, 101 men and 11 women, took part in 70 events in 15 sports.112 competitors, 102 men and 10 women, took part in 69 events in 13 sports.112 competitors, 91 men and 21 women, took part in 70 events in 16 sports.112 competitors, all men, took part in 61 events in 13 sports.112 contestants from all over the world competed for the crown, marking the biggest turnout in the pageant's history.112 elite female cyclists took part in the race and 79 of them finished.112",0
"footballers are expected to compete for one set of medals.112 Helicopter Unit (Throughbreds) is a Helicopter Unit and is equipped with Mil Mi-8 based at Yelahanka AFS.112, is a large-scale revision from 1947; it lasts about 37 minutes.",0
"""112"" is an emergency number for contacting the fire brigade, ambulance and police in all 28 countries of the European Union.112 is a part of the GSM standard and all GSM-compatible telephone handsets are able to dial 112 even when locked or, in some countries, with no SIM card present.112, is a tone poem by the Finnish composer Jean Sibelius, written in 1926 on a commission from Walter Damrosch for the New York Philharmonic Society.112",1
is not always supported by VoIP operators or on non-GSM networks.112 is often available alongside other numbers traditionally used in the given country to access emergency services.112,1
"is the common emergency telephone number that can be dialed free of charge from most mobile telephones and, in some countries, fixed telephones in order to reach emergency services (ambulance, fire and rescue, police).112 is",1
the eponymous debut album from the American R&B group 112.1-12.It was established in 2008.112 members are elected concurrently with the presidential elections; the other 12 seats are filled by paramount chiefs from each of the country's 12 administrative districts.112,1
Monuments of National Importance have been recognized by the ASI in Patna circle of Uttar Pradesh.112 Squadron,0
"was a squadron of the Royal Air Force.112, subtitled The Year of 1917, in 1961, dedicating it to the memory of Vladimir Lenin, leader of the Bolshevik Revolution, as he did for his Symphony No. 2.1,1,2-TCA is a central nervous system depressant and inhalation of vapors",0
"may cause dizziness, drowsiness, headache, nausea, shortness of breath, unconsciousness, or cancer.112th Cavalry Regiment was a Texas National Guard regiment that served in several Pacific campaigns during World War II.11-2.They captured the Bi-District Championship and the Area Championship.112th Regiment Royal Armored Corps (Foresters)",0
"(112 RAC) was an armored car regiment of the British Army's Royal Armored Corps during World War II.112; ""written contemporaneously with the transaction,"" Chief Justice Tindal in Steinkeller v. Newton, 9 Car. & P. 313; or ""contemporaneously or nearly so",1
"with the facts deposed to,"" Chief Justice Wilde (afterwards Lord Chancellor Truro) in Whitfield v. Aland, 2 Car. & K. 1015.112 Z.C.B.J. Hall, also known as National Hall, is a building in Comstock, Nebraska, United States, that was built in 1909.1130 AM is a clear-channel frequency shared by Canada and The United States.1130",0
